,name,H,e,a
610310,K11B11M,18.6,0.120978,1.9715245
610312,K11B11V,23.5,0.6704578,1.984904
610313,K11B11W,28.3,0.7523729,1.9873991000000002
610346,K11B17Y,18.4,0.07308719999999999,1.8571843000000001
610355,K11B19B,21.7,0.3982648,1.813836
610382,K11B24Y,22.6,0.4929401,1.8925233
610398,K11B27P,17.9,0.0506417,1.9311262999999999
610411,K11B30N,19.7,0.073616,1.8044928
610450,K11B37Z,18.6,0.054193200000000004,1.8232805
610457,K11B38P,18.9,0.17167000000000002,1.8711947
610505,K11B45E,17.9,0.1131738,1.9289096000000001
610508,K11B45M,21.6,0.8030624,1.9215879
610542,K11B51B,17.6,0.03645,1.9403398
610546,K11B53F,18.2,0.04498219999999999,1.8768523000000001
610581,K11B59O,21.2,0.46416940000000007,1.8297691999999999
610589,K11B59Z,25.4,0.40966140000000006,1.8466008000000003
610718,K11B82T,18.2,0.0533847,1.8920875
610772,K11B91S,18.7,0.0707184,1.8663058999999997
610952,K11BC1U,18.6,0.06053390000000001,1.8735848999999998
611009,K11BD1P,19.3,0.0911892,1.9186235
611020,K11BD3H,18.8,0.045969,1.8825146000000001
611093,K11BF4Y,19.0,0.1103146,1.8942462
611131,K11BG4A,19.0,0.1009515,1.8976506000000002
611249,K11C01N,19.6,0.30404380000000003,1.8764953999999998
611252,K11C01V,18.2,0.08268389999999999,1.9600991
611258,K11C03C,18.4,0.06475790000000001,1.9900703000000002
611265,K11C04U,20.4,0.41385779999999994,1.9689164000000001
611266,K11C04V,25.9,0.4701878,1.8075397000000002
611268,K11C05K,18.5,0.0989216,1.9170933000000001
611279,K11C06Z,25.7,0.4401306,1.7940903000000001
611331,K11C20X,18.2,0.07314889999999999,1.9924582
611336,K11C22B,18.7,0.0955521,1.938639
611389,K11C33J,26.2,0.48296859999999997,1.992291
611398,K11C35G,18.4,0.0648781,1.9457708999999999
611421,K11C39Z,17.9,0.055957400000000004,1.9722435
611452,K11C46R,18.4,0.078849,1.8239356
611459,K11C47B,17.5,0.012083400000000001,1.8648142
611471,K11C49Q,19.8,0.0718935,1.9254316999999999
611472,K11C50A,19.3,0.0808098,1.8238299
611476,K11C50F,26.9,0.4818728,1.9757387
611566,K11C65S,18.2,0.0546318,1.976578
611599,K11C70A,18.1,0.07871360000000001,1.8884838
611609,K11C73H,17.7,0.0553759,1.921287
611627,K11C77T,18.0,0.073959,1.9098563999999998
611675,K11C87F,18.8,0.10599189999999999,1.9515462
611679,K11C87N,18.5,0.0534489,1.912175
611684,K11C88L,18.5,0.11102069999999999,1.8755004000000002
611714,K11C94D,19.1,0.0963335,1.8966560000000001
611894,K11D04X,26.4,0.6629954,1.9846116000000003
611925,K11D09U,26.7,0.5137959,1.9370657999999998
611928,K11D10T,18.1,0.10269180000000001,1.9018755
611959,K11D20H,18.1,0.072198,1.9686169999999998
612083,K11D48F,19.0,0.1697328,1.9178393
612086,K11D48L,18.8,0.080675,1.9039069
612090,K11D50C,18.2,0.0732847,1.9143417
612104,K11D52X,19.0,0.0520389,1.9671778999999998
612105,K11D52Y,18.6,0.0964441,1.9345221999999997
612134,K11E02W,18.5,0.0654237,1.9768325
612187,K11E11L,19.8,0.6899949000000001,1.9959821
612206,K11E14H,18.5,0.0837159,1.9308352999999998
612241,K11E20U,27.2,0.5033628,1.9047490000000002
612258,K11E23O,18.2,0.0953772,1.9287533
612288,K11E29Z,18.3,0.11873550000000001,1.9148811000000001
612320,K11E34W,18.8,0.10407160000000001,1.8708682
612343,K11E39J,18.4,0.07246960000000001,1.9480428
612354,K11E41A,19.1,0.24561999999999998,1.9439706
612365,K11E41Z,18.4,0.033708300000000004,1.8522256999999998
612367,K11E42T,19.1,0.09665499999999999,1.7921041000000002
612403,K11E47Z,18.0,0.080898,1.8822432
612411,K11E49T,18.6,0.027029400000000006,1.9587127
612416,K11E51D,17.5,0.0886928,1.9407580000000002
612448,K11E55S,19.2,0.0633193,1.9177341
612475,K11E61C,18.9,0.08679869999999999,1.8765542000000002
612528,K11E69Y,18.7,0.047249400000000004,1.8902306
612542,K11E72X,18.5,0.0280503,1.8721148999999997
612551,K11E74N,19.0,0.1235945,1.8667150000000001
612552,K11E74O,18.7,0.0490989,1.8937575
612558,K11E75C,18.1,0.0438285,1.8480206000000001
612566,K11E77U,18.2,0.0710355,1.913577
612598,K11E83N,18.5,0.055785900000000006,1.9215356
612600,K11E83U,17.9,0.064956,1.9641418000000002
612604,K11E84E,18.9,0.0563107,1.930511
612614,K11E86O,18.3,0.09421689999999999,1.9054272
612615,K11E86P,17.5,0.06643610000000001,1.9495223999999998
612661,K11F00H,18.1,0.033948400000000004,1.9697738
612666,K11F01J,19.1,0.0595174,1.8667904
612675,K11F02X,18.6,0.076642,1.8652254000000001
612694,K11F06V,24.9,0.7541251,1.953123
612726,K11F14J,18.4,0.0736846,1.9480677
612743,K11F17O,17.3,0.0640624,1.9434216
612744,K11F17Q,24.2,0.47562209999999994,1.9019574000000001
612817,K11F28U,18.8,0.0556697,1.8860843
612830,K11F30G,18.9,0.0834401,1.9677263999999999
612833,K11F30Q,19.1,0.0705191,1.9150541
612902,K11F45F,18.3,0.059059900000000005,1.9412478
612987,K11F63L,18.6,0.0444931,1.9214711
612991,K11F64E,19.3,0.0631573,1.8513959999999998
613012,K11F67B,19.4,0.09299650000000001,1.8570855
613017,K11F67S,19.7,0.12970330000000002,1.8963400000000001
613025,K11F69Z,18.3,0.06499289999999999,1.9208926
613026,K11F70A,18.9,0.0278971,1.9104283
613111,K11F85K,18.8,0.041477099999999996,1.8515244
613114,K11F85S,18.5,0.0752703,1.9458935000000002
613118,K11F86J,18.5,0.15597750000000002,1.9382863000000001
613120,K11F87D,18.8,0.013511700000000001,1.9112488999999997
613294,K11FC7U,17.9,0.0352066,1.939857
613373,K11FE5H,19.6,0.0174949,1.8659203999999998
613408,K11FF2T,18.4,0.03721869999999999,1.9411363999999998
613409,K11FF2U,18.4,0.059395500000000004,1.9572258999999999
613410,K11FF3B,18.1,0.0416028,1.8734118999999998
613440,K11FF8V,18.6,0.05316950000000001,1.9480790000000001
613450,K11G00A,20.8,0.591186,1.8031669999999997
613472,K11G02Z,26.1,0.5822944,1.8445155
613475,K11G03C,22.6,0.5326483,1.7937179
613516,K11G09P,18.3,0.029510200000000004,1.8599111000000002
613539,K11G15S,18.9,0.0796666,1.8992243999999998
613587,K11G27O,18.8,0.4717146,1.8557596
613637,K11G37S,18.8,0.0369942,1.8933535
613691,K11G47E,17.8,0.038377499999999995,1.9040375
613720,K11G55C,23.0,0.5800562,1.8239102999999999
613746,K11G60L,21.0,0.3522011,1.9660644
613770,K11G64U,18.4,0.0801747,1.9042865000000002
613771,K11G65O,22.9,0.39572399999999996,1.9171786
613774,K11G65V,24.5,0.5591210999999999,1.9273609
613788,K11G68Y,18.3,0.058572900000000004,1.9694956000000001
613790,K11G69H,18.5,0.0613808,1.8494970000000002
613791,K11G69J,18.4,0.0898819,1.9652286
613793,K11G70X,18.3,0.1170715,1.9277723000000002
613794,K11G70Z,19.0,0.12205230000000002,1.8260519
613795,K11G71C,18.7,0.080589,1.8855504
613796,K11G71E,19.6,0.043188800000000006,1.8563647
613797,K11G71H,18.0,0.1588809,1.9911377000000001
613798,K11G71J,19.2,0.0983119,1.8837164
613800,K11G71O,19.0,0.0668732,1.8809666
613802,K11G71R,17.6,0.08041060000000001,1.9940057
613803,K11G72D,19.1,0.1112937,1.8762978
613804,K11G72E,19.0,0.060560300000000004,1.9001894
613806,K11G72K,19.2,0.0415203,1.8988572
613823,K11G75A,18.9,0.0152237,1.7971139999999999
613837,K11G77T,19.6,0.0333896,1.8136386000000002
613893,K11G88M,17.4,0.062351800000000006,1.9249705000000001
613921,K11H00K,18.7,0.06526269999999999,1.8881588
613922,K11H00L,19.1,0.0528827,1.8713901999999998
613924,K11H00P,22.1,0.4813375,1.9227843
613927,K11H00T,22.2,0.45017690000000005,1.9265902
613929,K11H01C,19.0,0.0663438,1.8939967
613930,K11H01H,21.7,0.601835,1.9059035
613933,K11H02F,18.7,0.0830848,1.8917991000000003
613943,K11H04D,18.0,0.09144450000000001,1.8453738999999998
613969,K11H08G,19.7,0.10430450000000001,1.8915216000000001
613981,K11H10A,18.5,0.0931757,1.8634953999999997
614038,K11H24C,24.3,0.6078520000000001,1.9681531000000003
614042,K11H24J,19.0,0.1066317,1.8951040000000001
614043,K11H24L,19.6,0.059827099999999994,1.7989041000000001
614093,K11H36D,19.8,0.29822070000000006,1.8787792
614103,K11H39R,18.7,0.10451289999999999,1.8897465
614178,K11H53C,18.2,0.10666199999999999,1.9655919999999998
614223,K11H61F,18.7,0.0770433,1.9104203000000002
614224,K11H61Q,19.3,0.053263099999999994,1.8571342
614225,K11H61T,19.3,0.0346218,1.9030203999999997
614269,K11H71U,19.0,0.0711205,1.8446484
614303,K11H79A,18.4,0.093846,1.8913251
614310,K11H80C,18.5,0.0629958,1.9022497999999999
614414,K11HA1D,18.9,0.0702674,1.8846254
614452,K11J01R,18.4,0.068516,1.9120589
614459,K11J02N,19.0,0.058346,1.8379355
614460,K11J02S,18.6,0.1013888,1.9321238
614514,K11J13H,18.3,0.09025239999999998,1.8871817
614531,K11J15G,18.9,0.0597395,1.8857292
614610,K11J29S,17.6,0.0845603,1.9919626
614639,K11K00P,18.8,0.0466824,1.9034748
614654,K11K03C,18.4,0.028685500000000003,1.8597884999999998
614655,K11K03D,17.8,0.0629655,1.8840689999999998
614663,K11K04K,17.5,0.0233466,1.9205181
614664,K11K04N,17.7,0.1036069,1.9046286000000001
614683,K11K09H,18.2,0.0418749,1.9115176
614703,K11K13K,18.7,0.0395417,1.8507848999999998
614704,K11K13L,18.7,0.07047139999999999,1.8098121999999999
614705,K11K13M,18.5,0.060851699999999995,1.8783237000000002
614708,K11K13R,18.7,0.0754956,1.9446278000000001
614717,K11K15J,23.1,0.7317786999999999,1.9040581
614721,K11K15U,21.8,0.8738084999999999,1.9453326000000002
614728,K11K16R,18.8,0.1118864,1.9659792
614729,K11K16Y,19.3,0.049418000000000004,1.8492366000000002
614730,K11K17C,17.8,0.11763879999999999,1.9455945
614732,K11K17K,18.2,0.0505476,1.8728146
614737,K11K17P,19.1,0.5518654000000001,1.9504058999999998
614743,K11K18Q,18.4,0.0655788,1.9163368000000003
614748,K11K19H,17.8,0.0783847,1.8649031000000003
614749,K11K19J,17.9,0.0808335,1.9136733
614751,K11K19U,18.2,0.08967180000000001,1.842925
614752,K11K19W,20.8,0.3172753,1.780894
614753,K11K20C,18.7,0.10771480000000001,1.9967283
614763,K11K22F,18.4,0.0635928,1.8979678
614766,K11K22T,18.2,0.0470327,1.9915208
614767,K11K22X,18.6,0.052498300000000005,1.9224553
614777,K11K24N,18.5,0.0519446,1.9070977999999998
614811,K11K32A,18.1,0.052417899999999996,1.8781031000000004
614827,K11K36K,18.5,0.0365483,1.8631240000000002
614899,K11L00G,18.4,0.0936715,1.9369060000000002
614900,K11L00H,19.7,0.4582831,1.9301922999999999
614914,K11L02O,18.7,0.06711410000000001,1.8867387999999998
614917,K11L02W,18.0,0.0622371,1.9005563
614967,K11L10R,18.4,0.060335,1.9414241
614968,K11L10T,18.6,0.10997989999999999,1.9402538
614970,K11L10W,17.5,0.100368,1.9292212
614987,K11L14A,17.8,0.06568550000000001,1.930225
614990,K11L14O,19.0,0.0412963,1.8170205000000001
615003,K11L15V,18.4,0.0810644,1.9550310000000002
615011,K11L17G,17.6,0.0761904,1.9056821
615013,K11L17Q,18.2,0.055015699999999994,1.9268313000000001
615017,K11L18K,17.7,0.1787611,1.8952153000000003
615018,K11L18N,18.9,0.14547000000000002,1.9050314999999998
615023,K11L18T,18.1,0.10758150000000001,1.9404626
615028,K11L19D,18.0,0.43637349999999997,1.9825800999999998
615037,K11L20F,18.4,0.0818422,1.8928738999999997
615044,K11L21H,20.0,0.4150359,1.7928518
615065,K11L25J,19.0,0.0565924,1.8713488
615097,K11M00P,17.7,0.2985693,1.9504134999999998
615102,K11M00Y,19.3,0.1356375,1.8283208999999998
615108,K11M01V,20.2,0.3022643,1.7833990000000002
615132,K11M05E,19.5,0.4200964,1.9017008000000002
615136,K11M06N,18.9,0.05417,1.8753695
615154,K11M09S,18.4,0.014717,1.8996061999999998
615169,K11N00C,18.2,0.0780478,1.9049797999999998
615174,K11N00V,22.5,0.3922696,1.8395758999999998
615180,K11N01X,19.2,0.019809,1.9020947
615201,K11O00D,18.6,0.0565427,1.8722197
615225,K11O04W,20.6,0.7176347,1.9442263
615244,K11O07R,19.1,0.1009534,1.8893471999999998
615313,K11O18N,18.8,0.042306300000000005,1.9186908999999999
615319,K11O20G,17.9,0.0903533,1.9881048
615344,K11O26V,18.1,0.10656769999999999,1.8889863999999998
615410,K11O41Z,18.9,0.0782105,1.9019156000000004
615456,K11O51G,18.2,0.0672172,1.8491049
615482,K11O56W,18.3,0.06188,1.8793691000000003
615514,K11P00M,18.4,0.08027580000000001,1.9072465
615515,K11P00N,19.0,0.0407952,1.8187806
615516,K11P00S,20.4,0.5152241,1.8060955
615528,K11P01Y,17.8,0.13810970000000003,1.8662506999999997
615540,K11P03V,18.9,0.064261,1.9220099999999998
615547,K11P05V,19.2,0.0846998,1.8919584999999999
615548,K11P05W,18.3,0.1120639,1.8492107
615586,K11P13T,18.3,0.061047800000000006,1.8933658
615614,K11Q00M,18.6,0.12271839999999999,1.9732624
615618,K11Q00W,18.7,0.027964299999999997,1.8567036
615631,K11Q02C,18.4,0.0651194,1.9631057
615642,K11Q03C,18.8,0.0520529,1.9235961
615645,K11Q03R,18.8,0.080361,1.8181460999999999
615651,K11Q04O,19.0,0.1109501,1.8604093999999998
615668,K11Q08D,18.9,0.0785507,1.916239
615693,K11Q11J,18.5,0.0647813,1.9510536
615704,K11Q12W,17.8,0.0890841,1.9693634999999998
615714,K11Q13Z,20.1,0.3851429,1.9895401000000001
615734,K11Q16N,18.0,0.07752250000000001,1.9599023999999998
615866,K11Q38D,19.3,0.15121320000000002,1.8674457999999998
615869,K11Q38M,18.9,0.0351214,1.9062332
615916,K11Q45U,19.0,0.0304004,1.8676058999999998
615917,K11Q45X,18.5,0.0597274,1.9930141
615944,K11Q50B,19.1,0.07258869999999999,1.7894834
616094,K11Q73X,18.7,0.043419400000000004,1.8510209
616209,K11Q96A,18.0,0.0502971,1.9229965
616255,K11R00C,19.4,0.28287929999999994,1.9231574
616258,K11R00M,19.7,0.11299160000000001,1.9648875
616353,K11R14B,19.3,0.1119932,1.8280458
616368,K11R15Z,17.8,0.0475344,1.9753060000000002
616369,K11R16A,18.2,0.07437739999999998,1.9313626
616372,K11R16P,18.8,0.1929703,1.9000258
616373,K11R16S,17.9,0.0449959,1.9410276000000002
616400,K11R20A,19.5,0.1048964,1.879314
616464,K11S05N,23.5,0.46253869999999997,1.9359733000000001
616468,K11S05X,18.5,0.09186489999999999,1.8678166
616494,K11S10E,19.1,0.039259300000000004,1.9077145
616510,K11S13D,18.9,0.08219960000000001,1.9206616
616528,K11S16G,21.1,0.3563086,1.9210725
616559,K11S21U,18.3,0.0629247,1.9485581000000003
616560,K11S21W,19.1,0.032874400000000005,1.876002
616593,K11S25S,18.1,0.7295001999999999,1.8841523999999998
616597,K11S26E,18.5,0.0682696,1.9419522
616599,K11S26K,18.5,0.16642520000000002,1.9012871
616613,K11S27W,18.0,0.08077360000000001,1.9135612000000002
616651,K11S33Q,18.9,0.0625692,1.8604764
616652,K11S33T,19.1,0.22508870000000003,1.9205608
616674,K11S37B,18.9,0.103228,1.8850378
616795,K11S58E,27.8,0.6142443000000001,1.9021938000000003
616849,K11S64U,17.7,0.14283210000000002,1.9315433000000002
616871,K11S68R,18.4,0.0799198,1.8872146
616884,K11S70P,23.1,0.5265898,1.9732452
616915,K11S75G,18.5,0.0980511,1.9357299
616956,K11S83G,18.9,0.0743716,1.8864436999999998
617077,K11SA5T,18.8,0.0817232,1.9063622
617086,K11SA6T,18.2,0.10244210000000001,1.9363555000000001
617089,K11SA7L,18.6,0.13139379999999998,1.9342357
617135,K11SB4M,17.9,0.05799869999999999,1.8909197
617195,K11SC3H,18.8,0.0987943,1.8001331999999999
617209,K11SC6M,18.7,0.0702913,1.8858036
617219,K11SC7X,18.7,0.049377300000000006,1.8617096999999998
617407,K11SG4A,18.7,0.0202836,1.8972662
617408,K11SG4B,18.3,0.06514869999999999,1.9482051999999999
617432,K11SG8R,19.0,0.084214,1.911156
617458,K11SH3C,18.7,0.0762062,1.9249276999999998
617492,K11SH7X,18.9,0.0904018,1.9095387
617531,K11SI5M,18.7,0.08068969999999999,1.9364503
617550,K11SI9J,22.6,0.3863663,1.8757554
617555,K11SI9O,26.5,0.5658305,1.9941984000000001
617560,K11SJ0O,19.3,0.1006917,1.934064
617573,K11SJ2D,18.3,0.14628210000000003,1.8836713
617574,K11SJ2E,19.3,0.043294099999999995,1.8960393
617599,K11SJ5D,17.9,0.0907732,1.8435498
617622,K11SJ8W,18.3,0.09422699999999999,1.9406697
617627,K11SJ9L,19.3,0.065102,1.8638265
617698,K11SL2X,18.2,0.0955612,1.9161432
617710,K11SL4H,18.2,0.0733691,1.892102
617746,K11SM1B,18.7,0.1235653,1.965557
617875,K11SO5P,17.6,0.0366514,1.9462317999999998
617888,K11SO7Q,18.2,0.0679935,1.9017297
617896,K11SO8S,19.3,0.062367099999999995,1.8608886000000002
617898,K11SO9D,18.5,0.1216636,1.8703463
617905,K11SP0S,18.4,0.092611,1.976959
617997,K11SQ3K,19.3,0.0948319,1.9376255
618015,K11SQ5S,19.5,0.21425909999999998,1.8983593
618089,K11SR7S,19.2,0.0465406,1.8643981
618090,K11SR7T,20.0,0.1136913,1.8225802
618091,K11SR7W,19.2,0.10560710000000001,1.9186181
618092,K11SR7Y,18.3,0.0428694,1.9500563999999998
618140,K11SS1B,18.9,0.0763997,1.8283504000000002
618158,K11T00J,21.2,0.6374755999999999,1.9376765
618193,K11T05L,21.4,0.30498309999999995,1.8105714
618215,K11T08N,18.3,0.1026124,1.8950818999999999
618217,K11T08R,18.4,0.12427939999999998,1.8583604999999999
618226,K11T09N,21.3,0.4508629,1.8993145
618232,K11T10D,17.6,0.0913662,1.8787792
618293,K11U00B,27.5,0.4768879,1.9272521
618296,K11U00E,25.0,0.43887780000000004,1.7886278000000002
618308,K11U02Q,18.2,0.078848,1.9380357
618323,K11U04G,18.2,0.13567490000000001,1.9020826000000002
618358,K11U10L,25.1,0.6097265000000001,1.9288946
618375,K11U12M,19.1,0.1121381,1.9160383
618396,K11U15P,18.0,0.0304022,1.8891996
618421,K11U20K,18.5,0.1898421,1.8962823
618434,K11U21H,23.0,0.45441590000000004,1.9604983
618468,K11U26N,18.6,0.1077201,1.9565321
618496,K11U31G,18.4,0.0398384,1.8615823
618590,K11U43W,18.6,0.0047464,1.9046089
618645,K11U52S,18.3,0.0328715,1.9063685000000001
618675,K11U57B,18.2,0.0895315,1.8558583999999998
618697,K11U62M,18.3,0.10577529999999999,1.91418
618700,K11U62R,18.0,0.078811,1.9221357
618702,K11U63B,17.5,0.3083676,1.9437479
618704,K11U63F,17.4,0.0820563,1.9448671000000002
618706,K11U63J,17.7,0.0606471,1.8977199
618780,K11U73Y,17.9,0.09760830000000001,1.954333
618876,K11U90N,18.4,0.08513989999999999,1.8207843000000001
618878,K11U90T,18.7,0.062494600000000004,1.8984994
618885,K11U91Q,20.7,0.4063363,1.9990738000000001
618892,K11U91Z,17.5,0.041766199999999996,1.9245409
618907,K11U94J,19.5,0.11796,1.861331
618968,K11UA4H,18.7,0.05599730000000001,1.9672091
618983,K11UA6H,18.2,0.0997058,1.9052221
618986,K11UA6S,18.2,0.0828401,1.9676939999999998
618992,K11UA8S,18.1,0.12945810000000002,1.8437409
618994,K11UA9D,19.1,0.1476422,1.9034370999999999
618995,K11UA9M,18.3,0.06935989999999999,1.8868417000000002
618996,K11UA9O,18.4,0.034880400000000006,1.9033262999999998
619004,K11UB0O,18.2,0.0563799,1.9027283
619035,K11UB4Z,25.5,0.48397340000000005,1.9016756000000001
619037,K11UB5B,23.9,0.42873069999999996,1.8053404
619103,K11UC5Y,18.0,0.0617023,1.9093293000000002
619120,K11UC9H,18.7,0.1263611,1.8659721999999999
619130,K11UD0P,18.7,0.0987643,1.8801531999999999
619165,K11UD5F,18.7,0.062595,1.8583238000000002
619169,K11UD5P,18.8,0.08946330000000001,1.9290773
619201,K11UD9N,18.8,0.0505009,1.8670913
619256,K11UE8F,19.0,0.0969547,1.9326
619288,K11UF1V,17.9,0.050071,1.9850966
619289,K11UF1W,18.0,0.044683,1.8392151
619306,K11UF4F,18.7,0.11612149999999999,1.9789103
619323,K11UF6X,18.7,0.045005300000000005,1.8734397
619332,K11UF8V,22.1,0.4960187,1.8084193
619336,K11UG0H,17.6,0.0348767,1.9318467000000001
619355,K11UG5B,18.6,0.07311519999999999,1.9062258
619443,K11UH8L,18.9,0.026928800000000003,1.8541903999999998
619445,K11UH8U,19.0,0.0833719,1.8806889
619457,K11UI0N,18.8,0.09520139999999999,1.897387
619467,K11UI1W,19.4,0.0398411,1.8133016
619490,K11UI6G,18.4,0.029301400000000002,1.9271113999999998
619493,K11UI7H,18.1,0.047447500000000004,1.9449165000000002
619538,K11UJ4F,18.5,0.104143,1.8469883999999999
619540,K11UJ4K,17.9,0.0948342,1.9669006000000002
619564,K11UJ8E,18.4,0.0946148,1.9163051
619627,K11UK8Q,19.4,0.08410939999999999,1.8588918999999997
619749,K11UN9B,18.4,0.0241136,1.9291479
619780,K11UO4G,18.2,0.0511855,1.9762941000000003
619827,K11UP2R,18.3,0.06838989999999999,1.8066266
619831,K11UP3C,19.1,0.0492482,1.8619956999999998
619845,K11UP5R,19.8,0.3264025,1.8712036
619846,K11UP5S,19.4,0.0851084,1.8720002
619848,K11UP5X,27.4,0.7887552,1.9276398999999997
619855,K11UP6G,20.2,0.3505934,1.9604323000000001
619869,K11UP8O,19.9,0.09792739999999998,1.8532028000000003
619902,K11UQ3F,18.5,0.0380829,1.9490537000000001
619961,K11UR3P,19.2,0.0632124,1.8130595
620097,K11UU0S,18.5,0.0643153,1.813563
620105,K11UU2A,19.1,0.0727332,1.9320164
620225,K11UW2G,18.1,0.0882547,1.8292199
620379,K11UY9J,19.3,0.08950620000000001,1.9198951000000002
620391,K11UZ1K,18.7,0.1216377,1.9326893
620512,K11Ub4T,19.1,0.0571793,1.9430158
620563,K11UC5Y,18.0,0.0617024,1.9093293999999998
620598,K11Ud0B,17.4,0.0584596,1.9916985
620654,K11Ue0O,17.8,0.11182089999999999,1.9548685000000001
620669,K11Ue1N,18.2,0.0857487,1.8307284
620676,K11Ue2D,18.8,0.0522957,1.7931157
620677,K11Ue2E,18.7,0.0610249,1.9342241999999998
620678,K11Ue2J,17.6,0.0559803,1.8918828
620679,K11Ue2M,18.5,0.17266700000000001,1.8443667000000001
620707,K11Ue6R,18.2,0.0769702,1.9183829
620723,K11UF1V,17.8,0.0500709,1.9850966
620797,K11Uf3S,19.7,0.0930337,1.8535543999999997
620865,K11Uf7X,19.2,0.0632269,1.886469
620893,K11UJ4K,17.9,0.0948342,1.9669005000000002
620900,K11UJ8E,18.4,0.0946147,1.9163052
620914,K11UN9B,18.4,0.0241137,1.9291479999999999
620918,K11UO4G,18.2,0.0511855,1.9762941000000003
620958,K11UZ1K,18.7,0.1216386,1.9326892
621009,K11V05O,21.8,0.45557929999999996,1.9018145
621051,K11V12P,21.0,0.45076350000000004,1.9820816000000003
621052,K11V12W,19.0,0.040623900000000004,1.8955209
621075,K11V18B,19.4,0.069406,1.8372286
621099,K11V21P,18.2,0.0731103,1.9517463
621139,K11W02O,25.4,0.5661421999999999,1.8832604
621148,K11W03S,18.1,0.056588099999999995,1.8948553
621151,K11W04Q,27.4,0.4708104,1.8065685
621152,K11W04T,17.8,0.1578619,1.8933666
621153,K11W04U,22.5,0.5204963,1.9384243000000003
621195,K11W12Z,18.2,0.0540559,1.9029262999999998
621200,K11W14K,20.6,0.39357309999999995,1.7923002000000001
621209,K11W15K,19.7,0.47140379999999993,1.9918275
621267,K11W29C,18.0,0.0905712,1.8882543999999999
621281,K11W30S,17.8,0.054397,1.9309431000000001
621320,K11W36G,18.8,0.062214599999999995,1.9258558000000001
621326,K11W36X,18.3,0.1019692,1.9365279999999998
621356,K11W41P,24.2,0.5374587,1.9330417000000002
